"record_id","app_name","app_id","user_name","user_sid","bytes_sent","bytes_recvd","network_adapter","network_adapter_guid","interfaceluid","timestamp"
﻿"8437"," ","1"," "," ","545207","1183980","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1690085520"
﻿"8438","WpnService","247","SYSTEM\NT AUTHORITY","S-1-5-18","627","855","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1690085520"
﻿"8439","DoSvc","335","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","6278","11697","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1690085520"
﻿"8440","Dnscache","99","NETWORK SERVICE\NT AUTHORITY","S-1-5-20","2611","4652","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1690085520"
﻿"8441","WpnUserService_ea5b19","3115","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","3636","24535","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1690085520"
﻿"8442","system","104","SYSTEM\NT AUTHORITY","S-1-5-18","0","600","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1690085520"
﻿"8443","c:\users\test\appdata\local\programs\microsoft vs code\code.exe","356","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","14967","41946","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1690085520"
﻿"8444","c:\program files (x86)\microsoft visual studio\2019\community\common7\ide\devenv.exe","1478","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","9957","49198","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1690085520"
﻿"8445","DiagTrack","246","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","13317","8279","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1690085520"
﻿"8446","CryptSvc","256","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","1552","8388","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1690085520"
﻿"8447","lfsvc","334","SYSTEM\NT AUTHORITY","S-1-5-18","1854","4543","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1690085520"
﻿"8448","c:\program files (x86)\microsoft visual studio\2019\community\common7\ide\perfwatson2.exe","1477","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","3512","12248","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1690085520"
﻿"8449","c:\program files (x86)\microsoft\edge\application\msedge.exe","337","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","55582","69302","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1690085520"
﻿"8450","Microsoft.Windows.Search_1.14.10.19041_neutral_neutral_cw5n1h2txyewy","923","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","3993","7686","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1690085520"
